Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
624,BMW,2013,3.6,Diesel,Automatic,262463,New,95691.73,3 Series
2312,Honda,2020,2.2,Petrol,Automatic,272530,Used,86487.1,Accord
1788,Mercedes,2001,2.0,Diesel,Manual,50969,Used,49898.25,GLA
263,Mercedes,2002,4.1,Diesel,Automatic,288614,New,14912.93,E-Class
1635,Honda,2018,4.3,Diesel,Manual,172507,Like New,10108.81,Fit
1439,BMW,2014,4.7,Diesel,Automatic,2369,New,57722.66,X5
2199,Mercedes,2002,2.5,Diesel,Manual,237626,Used,6491.02,GLA
1970,BMW,2011,5.8,Petrol,Automatic,133703,New,91188.47,X3
1803,Mercedes,2023,2.9,Hybrid,Manual,119783,New,94009.05,E-Class
641,Tesla,2009,2.4,Diesel,Manual,176512,New,49651.92,Model X
2459,BMW,2001,4.2,Hybrid,Manual,31335,Used,29507.23,5 Series
1960,Toyota,2008,1.3,Diesel,Manual,18830,Used,6355.76,RAV4
489,Honda,2005,2.4,Electric,Automatic,187964,New,60621.03,Civic
1844,Honda,2000,3.8,Petrol,Automatic,143063,New,59841.61,CR-V
1735,Toyota,2001,5.5,Electric,Manual,278494,Used,48135.89,RAV4
147,Tesla,2020,2.1,Diesel,Manual,150943,Used,74027.76,Model 3
1535,Toyota,2012,5.5,Electric,Manual,54607,Used,24671.86,Corolla
1987,Mercedes,2007,3.2,Diesel,Manual,2395,Like New,90063.35,GLC
1370,BMW,2007,4.9,Electric,Manual,164721,Used,62117.43,X5
2448,Mercedes,2018,4.9,Hybrid,Automatic,178068,Like New,81093.66,C-Class
660,BMW,2020,1.5,Diesel,Automatic,80722,Like New,32090.11,3 Series
1795,Toyota,2016,1.3,Diesel,Manual,3192,New,87191.07,RAV4
187,Audi,2012,2.7,Diesel,Manual,201466,Used,75349.3,A4
1148,Toyota,2022,5.1,Diesel,Automatic,95967,Like New,40263.26,Camry
609,Honda,2009,1.9,Hybrid,Automatic,115018,Used,79380.99,Civic
2192,BMW,2008,5.4,Petrol,Manual,233076,Like New,46319.83,X5
1931,Toyota,2021,5.1,Petrol,Automatic,20605,Like New,76664.41,Corolla
198,Honda,2006,1.3,Diesel,Automatic,19340,Used,70260.83,Accord
294,Mercedes,2016,2.4,Petrol,Automatic,152215,Used,52743.86,E-Class
767,BMW,2007,3.3,Electric,Automatic,10360,New,87013.83,X3
401,Audi,2009,5.2,Petrol,Manual,182873,Like New,45172.66,A4
123,Tesla,2020,2.5,Electric,Automatic,197170,Like New,28996.53,Model S
203,Audi,2012,2.3,Petrol,Manual,221668,Like New,95644.79,A3
836,Toyota,2009,2.3,Hybrid,Manual,210192,Used,77469.18,RAV4
2295,Mercedes,2007,3.7,Petrol,Manual,142645,Like New,59447.82,GLA
1440,Toyota,2004,1.1,Hybrid,Automatic,228629,Used,33051.79,Prius
1734,Honda,2001,1.4,Diesel,Automatic,104512,New,14920.13,Civic
1696,BMW,2004,2.2,Hybrid,Manual,69852,Used,91346.42,X5
1708,Toyota,2008,5.1,Hybrid,Manual,147049,Used,55680.58,Corolla
2429,Toyota,2017,3.9,Petrol,Automatic,79794,Used,79615.0,Corolla
1154,Ford,2014,4.1,Diesel,Manual,132957,Like New,20751.59,Fiesta
1662,Ford,2013,1.8,Hybrid,Automatic,91654,Like New,94282.73,Mustang
1760,Tesla,2021,1.8,Petrol,Automatic,44397,Used,29169.95,Model S
855,BMW,2004,4.9,Diesel,Automatic,190477,Like New,33371.37,5 Series
1590,BMW,2016,3.7,Diesel,Automatic,114515,Like New,79549.84,3 Series
2268,Honda,2014,5.7,Electric,Automatic,10236,New,25551.25,Civic
642,Toyota,2014,5.8,Diesel,Manual,167995,Like New,6865.07,Corolla
2,BMW,2018,4.4,Electric,Manual,143190,Used,14679.61,5 Series
2161,Toyota,2002,1.8,Electric,Manual,64541,Used,47346.4,Corolla
699,BMW,2004,4.0,Diesel,Automatic,116251,Like New,55381.61,X3
1637,Audi,2013,3.1,Electric,Automatic,223023,Like New,67863.46,Q7
1292,Honda,2012,1.9,Hybrid,Automatic,69767,Like New,75547.13,Accord
2383,BMW,2002,2.4,Hybrid,Manual,284931,Like New,83982.13,3 Series
1521,Ford,2014,4.4,Hybrid,Automatic,130251,Like New,24473.09,Mustang
1854,Mercedes,2018,4.7,Petrol,Automatic,299461,New,78577.89,E-Class
1137,Honda,2001,1.5,Hybrid,Manual,44348,Used,24729.99,Accord
2416,Mercedes,2020,4.6,Diesel,Automatic,94182,Like New,40165.52,C-Class
1632,Ford,2018,5.9,Electric,Manual,129288,Used,29956.28,Mustang
1999,Toyota,2011,3.4,Petrol,Manual,125093,Used,54616.5,Prius
664,Toyota,2016,5.8,Hybrid,Automatic,41722,New,57024.91,Corolla
684,Toyota,2012,5.5,Hybrid,Automatic,92019,New,51516.2,RAV4
1258,BMW,2008,5.8,Diesel,Manual,256872,Like New,81406.7,5 Series
318,Honda,2019,5.4,Petrol,Automatic,213408,Used,41025.13,Fit
649,Honda,2013,2.7,Hybrid,Automatic,129851,Like New,65324.02,Civic
1435,Toyota,2010,2.4,Hybrid,Automatic,261278,Used,10257.49,Prius
1480,Tesla,2000,4.2,Diesel,Automatic,141879,Used,88284.55,Model S
710,Ford,2014,3.8,Hybrid,Manual,153060,Used,83509.42,Focus
1283,Ford,2005,4.9,Hybrid,Manual,264068,Used,45950.82,Mustang
1769,Mercedes,2019,2.9,Petrol,Manual,44420,New,17211.87,E-Class
973,Tesla,2015,5.3,Electric,Automatic,16259,New,33128.99,Model Y
1307,Tesla,2017,3.6,Electric,Automatic,78563,Used,12477.35,Model S
1401,Audi,2000,5.7,Hybrid,Automatic,225295,Used,49105.69,Q5
1409,Mercedes,2009,3.1,Diesel,Manual,178725,Used,46174.22,C-Class
2238,Toyota,2001,3.7,Diesel,Manual,264826,New,54479.15,RAV4
1497,Ford,2015,2.2,Petrol,Automatic,234347,Like New,48632.89,Focus
2039,Honda,2016,2.8,Petrol,Automatic,245752,Like New,7175.71,Fit
1530,Honda,2005,2.2,Hybrid,Manual,168050,New,51706.44,Fit
1664,Tesla,2015,1.3,Petrol,Automatic,16997,Like New,73243.09,Model 3
1355,BMW,2006,4.0,Diesel,Automatic,113922,Used,23490.23,X5
2439,BMW,2000,3.5,Hybrid,Manual,146663,New,60767.46,X5
2455,Toyota,2008,4.2,Petrol,Automatic,273010,New,62729.37,Prius
1644,Honda,2012,3.3,Diesel,Automatic,186131,New,15595.67,CR-V
1052,Mercedes,2010,4.6,Petrol,Manual,56815,Like New,55705.49,E-Class
796,BMW,2018,2.3,Petrol,Manual,272667,New,9341.96,X3
1598,BMW,2021,4.5,Electric,Automatic,45215,Used,57658.05,X3
1820,Audi,2014,4.4,Hybrid,Manual,161686,New,25820.35,A3
1723,Toyota,2018,1.5,Diesel,Manual,117744,Used,44695.0,Corolla
1184,Honda,2018,1.3,Petrol,Manual,272673,New,29034.98,Fit
1060,Toyota,2015,5.7,Petrol,Manual,233308,Like New,58937.32,Camry
541,Toyota,2019,5.6,Diesel,Manual,31323,New,9039.84,RAV4
1679,Mercedes,2002,1.9,Diesel,Manual,276469,Like New,43500.61,C-Class
2407,Mercedes,2018,1.0,Hybrid,Manual,213063,New,73789.24,GLC
1758,Tesla,2020,1.8,Diesel,Manual,244497,New,54260.49,Model 3
1924,Mercedes,2009,3.9,Petrol,Automatic,213739,New,82597.9,C-Class
96,Mercedes,2023,3.5,Petrol,Manual,98938,New,73398.98,C-Class
1021,Ford,2018,5.2,Hybrid,Manual,265237,Used,16903.59,Explorer
564,BMW,2007,1.8,Diesel,Automatic,233705,Like New,25155.32,X5
864,Toyota,2006,1.9,Electric,Automatic,125806,New,60725.99,RAV4
1485,BMW,2009,1.8,Petrol,Automatic,299225,Like New,43429.33,X3
1882,BMW,2008,5.2,Electric,Automatic,107042,New,76877.39,3 Series
1039,Honda,2007,5.8,Diesel,Manual,94655,Like New,83801.61,Accord
207,BMW,2022,5.2,Hybrid,Automatic,214801,Like New,90080.4,X3
393,Ford,2014,2.4,Petrol,Manual,247174,Used,24543.86,Fiesta
871,Toyota,2005,1.9,Hybrid,Automatic,286422,New,63340.94,Prius
398,BMW,2012,4.5,Hybrid,Manual,226094,Like New,98972.03,5 Series
2401,BMW,2023,5.2,Electric,Automatic,126228,Like New,65488.48,X3
1029,Tesla,2003,1.1,Hybrid,Manual,93708,Like New,39837.32,Model Y
1486,Mercedes,2017,5.4,Petrol,Automatic,256687,New,57601.95,E-Class
961,Toyota,2001,4.7,Petrol,Manual,156215,Like New,55470.46,RAV4
1571,Tesla,2002,4.8,Electric,Manual,191799,Used,59365.44,Model X
1896,BMW,2008,4.7,Diesel,Automatic,23946,New,8480.01,X5
2147,BMW,2003,3.0,Electric,Manual,224090,Like New,23960.81,5 Series
805,BMW,2015,1.8,Hybrid,Manual,168157,New,65839.01,5 Series
1752,Ford,2016,2.0,Diesel,Manual,255043,New,35314.5,Mustang
503,Ford,2001,2.6,Diesel,Manual,191196,Like New,16665.04,Mustang
780,BMW,2013,3.8,Diesel,Manual,113528,New,63692.45,3 Series
1864,BMW,2008,2.7,Petrol,Automatic,108957,New,55458.94,5 Series
201,Mercedes,2011,4.1,Hybrid,Automatic,10638,Used,46573.48,GLA
2183,Ford,2008,2.9,Electric,Manual,196945,Like New,8924.27,Fiesta
2089,Mercedes,2017,1.9,Petrol,Manual,128824,Used,7584.24,GLA
2279,Audi,2017,1.1,Petrol,Automatic,266320,New,80306.54,A4
1797,Honda,2016,2.6,Hybrid,Manual,81311,New,60222.83,Fit
379,BMW,2022,5.0,Electric,Manual,12026,Used,61799.07,3 Series
2337,Mercedes,2005,2.7,Petrol,Manual,5310,Like New,28216.27,GLA
419,Audi,2017,2.8,Petrol,Automatic,243722,Like New,30896.46,A4
1699,Tesla,2007,5.3,Petrol,Automatic,48582,New,89082.21,Model X
392,Ford,2011,4.2,Petrol,Manual,254451,Like New,95664.64,Mustang
1523,BMW,2009,3.9,Petrol,Automatic,27690,New,58221.96,X3
1163,Audi,2011,4.5,Electric,Manual,27278,Like New,30530.96,Q7
1496,Tesla,2001,1.2,Petrol,Manual,158651,Like New,70253.37,Model X
2028,Mercedes,2000,3.2,Diesel,Manual,125801,Used,87935.6,GLC
1153,Honda,2005,2.5,Petrol,Automatic,46105,Used,44693.08,Fit
1368,Ford,2011,2.4,Electric,Manual,224491,Like New,85768.28,Mustang
65,Honda,2008,5.7,Hybrid,Automatic,279965,New,87958.17,Fit
2063,BMW,2012,3.8,Petrol,Automatic,51048,New,7563.58,5 Series
1181,BMW,2020,3.9,Electric,Manual,16191,Used,77017.26,X5
493,Mercedes,2019,2.5,Petrol,Automatic,194941,Like New,56129.04,GLA
380,Ford,2003,4.6,Diesel,Manual,106147,Used,79115.91,Fiesta
2236,Mercedes,2007,5.5,Diesel,Manual,68591,Used,26320.4,GLA
764,Audi,2005,5.0,Hybrid,Manual,19659,Used,62280.02,A3
2265,Honda,2002,1.4,Diesel,Automatic,139148,Like New,92244.99,Accord
792,Honda,2018,5.2,Hybrid,Automatic,45380,Used,31992.91,Fit
1077,Honda,2020,5.6,Hybrid,Automatic,5695,Used,85808.73,Civic
879,Ford,2020,4.3,Petrol,Manual,120288,Used,70678.24,Explorer
338,Tesla,2015,5.0,Electric,Manual,177175,New,88591.02,Model Y
2344,Ford,2011,2.4,Hybrid,Manual,42311,Used,89602.36,Mustang
1017,Audi,2017,2.1,Hybrid,Automatic,220859,Like New,28608.8,A3
1276,BMW,2008,5.1,Diesel,Manual,138279,Like New,87456.56,X3
456,Ford,2018,1.5,Petrol,Manual,174735,Like New,36014.91,Explorer
816,Honda,2010,2.1,Petrol,Manual,145931,Used,6970.43,CR-V
2318,Tesla,2003,3.6,Hybrid,Manual,86755,Used,88066.77,Model Y
996,Mercedes,2020,2.3,Hybrid,Automatic,186968,Used,18929.93,E-Class
1982,Ford,2010,3.6,Hybrid,Manual,263924,New,6690.81,Fiesta
202,Toyota,2023,4.4,Diesel,Automatic,217986,New,96981.66,Prius
162,Audi,2021,2.1,Hybrid,Automatic,159359,Used,65510.97,A4
1580,Audi,2017,2.3,Diesel,Manual,100153,Like New,31546.34,Q7
703,BMW,2021,3.7,Petrol,Automatic,278849,New,19439.29,X3
1501,Mercedes,2005,1.7,Petrol,Automatic,93993,Used,90079.29,GLC
1130,BMW,2010,2.4,Electric,Manual,181510,Like New,39743.01,X3
1022,Ford,2010,1.2,Diesel,Automatic,287062,Used,35874.23,Fiesta
1586,Honda,2006,5.2,Petrol,Manual,137912,Like New,70415.4,Fit
1956,Mercedes,2021,4.6,Petrol,Automatic,220084,Used,84125.66,GLC
2254,Toyota,2008,2.4,Diesel,Automatic,178570,New,69007.56,Corolla
35,Ford,2005,5.6,Petrol,Automatic,252862,Like New,22849.55,Mustang
776,BMW,2016,3.0,Diesel,Manual,283071,New,89332.38,5 Series
1479,Toyota,2023,1.1,Hybrid,Manual,219779,Like New,87883.28,RAV4
1391,Toyota,2003,3.1,Petrol,Manual,222159,Like New,84622.59,Prius
2140,BMW,2021,3.2,Petrol,Automatic,289531,New,15489.37,5 Series
1364,Honda,2000,3.7,Petrol,Manual,86879,Like New,65977.95,Fit
2042,Audi,2019,5.8,Petrol,Automatic,44783,New,23028.99,Q7
242,Toyota,2001,3.3,Electric,Automatic,115313,New,74988.63,Corolla
2062,Honda,2013,5.3,Electric,Manual,89460,Used,70093.11,Fit
2364,Audi,2013,1.4,Petrol,Manual,188869,Like New,41658.67,Q5
601,Honda,2006,1.1,Electric,Automatic,279250,Like New,28798.78,CR-V
2436,Tesla,2014,3.5,Electric,Manual,179238,New,81730.61,Model Y
1298,Toyota,2001,4.3,Hybrid,Automatic,230517,Like New,27011.56,Prius
2215,Audi,2019,1.9,Petrol,Automatic,18095,Used,48014.73,A3
2069,Tesla,2010,4.0,Hybrid,Manual,7758,New,42512.32,Model S
647,Honda,2008,6.0,Electric,Manual,205788,New,99212.85,Accord
1529,Honda,2022,4.7,Diesel,Manual,131120,New,41862.62,Fit
1268,Toyota,2014,1.3,Petrol,Automatic,53806,Used,32437.59,Prius
1900,Audi,2003,4.6,Electric,Manual,294957,Like New,33688.28,Q5
563,Ford,2001,4.8,Hybrid,Manual,105935,Used,48123.61,Explorer
190,Audi,2016,2.0,Diesel,Automatic,137980,Used,37290.1,Q5
1807,Honda,2005,2.5,Diesel,Manual,50126,Used,34592.07,Civic
976,Mercedes,2021,4.1,Hybrid,Automatic,129394,Used,80499.29,GLA
2048,Honda,2000,4.2,Electric,Manual,141929,Like New,12104.41,CR-V
1083,BMW,2022,1.6,Petrol,Automatic,133438,New,78949.96,3 Series
475,Mercedes,2006,1.7,Diesel,Automatic,60204,New,13695.84,E-Class
748,Audi,2015,3.9,Petrol,Automatic,265953,New,85737.79,Q5
2301,BMW,2001,4.9,Electric,Automatic,280372,Like New,43398.25,X3
22,Mercedes,2022,2.3,Electric,Manual,12150,Used,61393.26,E-Class
460,Honda,2009,4.8,Petrol,Automatic,233229,New,82096.97,Accord
1185,BMW,2013,2.7,Hybrid,Automatic,32175,New,97684.22,3 Series
2325,Ford,2006,5.3,Hybrid,Manual,148430,New,61442.88,Focus
956,Mercedes,2016,5.1,Petrol,Manual,146691,New,79206.1,GLC
1216,Tesla,2007,1.3,Diesel,Manual,267589,Used,91585.59,Model 3
2434,Audi,2004,1.3,Hybrid,Manual,233127,New,23092.76,A3
1516,BMW,2010,4.8,Petrol,Automatic,102063,Used,31294.11,X3
2392,BMW,2022,5.8,Diesel,Automatic,38059,Used,78531.99,X3
770,Tesla,2009,1.6,Hybrid,Automatic,48791,Used,19312.68,Model X
1686,Toyota,2016,3.5,Electric,Manual,117718,Like New,10532.59,RAV4
131,Ford,2001,1.5,Hybrid,Manual,83211,New,76481.99,Explorer
2136,BMW,2001,4.6,Petrol,Manual,256463,Like New,84156.07,X5
1483,Toyota,2019,5.7,Hybrid,Automatic,189016,Like New,74700.4,Corolla
331,Honda,2011,2.2,Diesel,Automatic,207627,New,55310.88,Civic
1239,Honda,2015,3.4,Electric,Manual,95798,Like New,53498.93,Accord
467,BMW,2022,2.2,Diesel,Manual,278642,Like New,20705.82,X3
2170,Toyota,2019,4.3,Petrol,Manual,194451,Used,35419.76,Camry
1639,Honda,2018,4.9,Petrol,Manual,69072,Used,73142.61,Accord
1096,Mercedes,2005,2.9,Petrol,Manual,127521,Like New,82138.86,GLA
1131,Toyota,2014,3.2,Diesel,Manual,80636,Like New,74003.92,RAV4
1295,Ford,2011,4.8,Petrol,Manual,6336,Used,14457.06,Explorer
861,BMW,2003,4.4,Diesel,Automatic,212139,Like New,34382.84,3 Series
